country_code,gdp_mean,gdp_std,gdp_min,gdp_max,trade_mean,trade_std,trade_min,trade_max,inv_mean,inv_std,inv_min,inv_max,school_mean,school_std,school_min,school_max,popg_mean,popg_std,popg_min,popg_max
CHE,82920.6308917206,5276.928259865995,74592.0284690955,93360.440112464,114.36583170044828,13.674841983229793,89.7492121342442,136.235871048363,27.394126558000735,1.2852640364062617,25.0557566926262,31.3016462281195,102.89574830428425,1.0599083388277655,101.363067626953,104.157531738281,0.895100460824349,0.22773341482515974,0.561954617400164,1.27061807385776
CHL,11782.369173375282,1912.6121420320649,8465.35303258864,14275.4094646211,65.89694912126583,7.107586075303417,56.0261586393213,80.676626653784,24.398584014306586,2.103512149517829,21.0773285826388,28.8969424277685,102.72620322487565,2.2685268003136714,99.3652267456055,106.873870849609,1.060940210987923,0.29644516431701845,0.441498091207504,1.78538584857741
CHN,6469.482514644976,3107.877331224272,2237.30047918692,11830.298767861,45.48977014155578,9.43464803105767,34.337778473884,63.5695798621627,41.90029822978866,3.397771057708104,33.6326827140045,46.2703012824496,101.75134638140463,4.909175027978114,96.340011477005,115.730102539062,0.5208778606104573,0.19228430215993791,-0.0130995013525784,0.787956592953992
CIV,1698.8974076567788,270.5008358801829,1420.1738958245,2227.08197820584,55.913114458947575,8.0288294846297,41.9426318190526,70.3010893191249,18.87817735605241,4.392764036422304,12.0234754844887,27.4853115364793,76.02692151604556,11.510045495053307,59.4631118774414,88.6266598469541,2.4714903416798033,0.25079120304600966,1.99427988380631,2.90076810314127
CMR,1331.6636449016821,99.50490940972114,1151.27689302947,1470.31785276187,45.42977818228766,5.749243349236444,33.7388313623871,56.9244171562734,18.683942370678245,0.7203968876897454,17.1923305666251,19.8180548448427,108.55132197296537,6.169071950167193,88.4889526367188,117.753568320161,2.7961803573968664,0.1274856365380855,2.62643255915311,3.13934346036401
COD,416.27634567711647,66.62166767203081,321.547848189305,513.512704372167,61.51085949074108,17.27513842679954,25.0419375138391,85.8221691879958,21.628625178212364,8.198986578118722,6.70414075173646,36.6858404848256,97.34712982177733,15.119242849822994,61.0335998535156,120.068450927734,3.2122368950502,0.18230344294931117,2.92124332432638,3.65684620577994
COG,2108.0836645037584,233.14511857171146,1686.00234391385,2488.68118548992,115.80007532939672,21.65264325447623,69.3066247188397,156.861777335368,38.106911934353285,16.628317883790075,20.9792068255243,76.7823246780685,101.14544350760319,8.023323681692439,83.168701171875,109.023651123047,2.991662619099237,0.6459072968296982,2.36249435317099,4.14243050486562
COL,5394.311781595095,928.2747096592084,4016.80951748167,6856.72590505374,37.1651503863132,3.2342881343187346,32.6670854693067,48.2826551123359,20.964521686910306,2.531786343006388,14.8956270290748,24.0033136584861,118.29536021839486,7.008066906377858,104.830467224121,128.164978027344,1.290027282278428,0.2827748876893835,0.864942376762699,1.83913784861099
COM,1290.8603319313365,71.29624146368444,1150.82871091807,1391.84570443267,38.38981154656792,3.7698243931107402,33.1561792127495,50.3887704882382,16.008874485657305,2.305355575711695,11.8017625319814,19.2488768740532,102.45483348164302,8.266130935202295,86.8175281418913,115.583466369179,2.0059753800412254,0.07185132651953903,1.89592485384757,2.17541496047092
CPV,3464.7095666191494,307.6590807841386,3056.97102851154,4115.90283469406,91.35085451920087,8.331444791882486,77.4550586265341,105.867524052105,33.817428994397034,8.45062812252418,21.8794313027596,47.271484248355,106.46352847146306,2.468134344071697,102.973013922324,110.927947998047,0.3590037985126182,0.39326669645421297,0.0132719182020122,1.10689150817132
CRI,10596.599483615264,1901.7206348261016,7726.51985617467,13931.8461614764,73.89570440549714,10.284778608931873,59.7463550719484,89.814554322106,19.34176673745026,1.9788645431570417,15.5304597737241,24.6107398761009,107.11751556396489,2.249686863861167,103.215171813965,110.964897155762,1.1932491577155095,0.37821135371818376,0.429453043658398,1.93953648052985
CUB,6488.300136503633,1359.4513757026834,4112.26168350671,8124.75282059108,38.11770025080944,17.53867516025077,15.6829868097474,93.8607755890525,11.209533241553693,3.593512107732169,7.6113275995244,23.8110260482963,101.8546057291987,1.290829951394891,100.29059454433,104.042320251465,-0.004875872537249304,0.24002191284431862,-0.562151275082133,0.332523063476085
CUW,20104.78918875982,976.4116529891936,18355.1767135889,21202.4305115575,153.59029556340928,14.668877000279148,134.911459782692,183.23646073841,33.57433411382979,4.65971581364617,25.7891289955871,41.0673551203898,175.821576412943,,175.821576412943,175.821576412943,1.2267397845922299,0.8129230493045949,-0.525178744011738,2.56811425717747
CYP,25557.989724864132,2333.800827868217,22373.56640625,31505.2109375,131.2580226425597,25.202216989602984,102.7910918992,205.753530252705,19.802769078033148,3.8138342585192313,12.5650583420074,28.6449330178426,99.91769964044747,1.6722326478915464,96.6496124267578,102.275482177734,1.5541442517488995,0.23124432857691934,1.06174678712373,1.83243139832695
CZE,16882.340445642683,2436.183983508574,12543.9364342367,20627.348651011,128.89112944191353,19.667657174483917,90.8792715456582,156.415122826886,28.005998555620167,2.6379379991621836,24.3768606031502,32.1072107272958,101.34710693359374,3.273156394063718,96.9097595214844,106.737777709961,0.16112552240296474,0.5834669009621152,-1.81187141002542,1.5709725672011
DEU,39786.43092525588,3341.1739339655487,35104.1308467844,44817.1316331389,72.73460397089984,8.287883059952824,58.3325687248129,88.7857542130501,20.634844844237957,1.5182942917516027,18.0064315128089,23.9639660790924,103.41161970658727,1.5206010172431623,100.218132019043,106.650672912598,0.05669419709574646,0.5032968293695976,-1.8537146287573,0.865702643950251
DJI,2491.948368829662,249.09513925145006,2140.13769442336,2781.94350113484,297.7771581298445,45.343902788734475,213.071998607921,347.720317058403,18.11003723113265,21.177874689677846,2.28145969959191,56.9079297902791,,,,,1.6902485825060767,0.11494819893933877,1.55766086478885,1.85261177020025
DNK,53164.40722859547,2951.035383861824,49266.9882757886,59312.8158043771,99.25223901128413,12.168624035263989,80.7613001763544,131.995824909071,21.66094645175352,1.9917420512172899,17.8221551141916,25.231367727118,100.42896416073752,0.8163999320957154,98.2105865478516,101.688171386719,0.4506763484888516,0.15839769918687394,0.258432282052875,0.787502464739957
DOM,5988.6222567624745,1479.7106828265166,4123.10573163115,8698.13592094395,59.926849708650884,10.555606953535182,44.7331613466756,84.4495031861592,25.019769484867048,3.0840939656948394,19.4091627404806,30.6705570734763,109.20679181656406,4.84672090075767,96.8704570451147,117.968330383301,1.2388545391507824,0.1744298431814371,0.959629735113671,1.62045560357101
DZA,4351.361043793425,351.1594526881567,3553.32420521991,4768.73140081027,57.45256460479486,7.813791765676945,40.3897565625388,71.0284922505261,39.20894211695828,7.766078872547489,23.5639069007647,51.779612559441,110.2033170613567,2.552757090677252,104.739764213022,113.807026512965,1.7405642606270313,0.26596000390400204,1.32961524189621,2.05624795728459
EAR,2858.894725193768,491.5096518641375,2146.24084688962,3676.37654127034,52.9251511215463,3.949151901129002,46.4833797570643,59.6070834629785,26.43040946733619,2.0859348472460715,21.783358458509,28.6959786591544,102.5006345665973,3.213577363132714,96.0902709960938,106.965682983398,1.4916540341267208,0.23663081519492496,1.0537443092784,1.87962415421671
ECU,5210.470067941664,747.8281784288827,3953.39879728357,6107.49495006543,57.74911981653459,9.410471311583018,40.5344917996647,74.5902963648439,20.58012651559639,2.7313768787228847,15.7730766736655,24.8833528938608,104.76144105759958,4.64214944259993,98.1163823787708,112.422248840332,1.5528285840688523,0.28166096135154545,0.774314023514489,1.76411317879339
EGY,3139.7077976083533,469.60724081268273,2458.60835003154,4029.78295458204,45.50961211603733,11.670890087306477,29.8569734808122,71.6806253489671,18.06474445962185,2.291789005674422,13.6431924882629,22.3897264098269,90.81099135733436,2.391119353541147,87.469737936967,97.0010583504222,1.973970917489685,0.22236930141737934,1.48609697540294,2.30526364315625
EMU,33381.92191320735,1949.3806547762774,30189.3008380116,37533.5524037551,79.11974487824338,8.660572000214973,65.8310575640424,100.761322940431,21.740924087892402,1.3695358735241865,19.4486448134093,23.9245787557053,102.84592437744139,0.8243897181426518,101.62654876709,104.270568847656,0.2741600109555014,0.17744169003644353,-0.196148367300727,0.529654764015132
ERI,792.1444486383106,68.57641409603777,693.398874212494,893.268735439193,53.36981262750036,18.108698730491604,27.9721416148149,76.5901636574451,18.941365024468755,8.1571588617203,9.26379597839317,35.2606217610795,92.07936159769696,11.897934514671547,73.636848449707,107.540420532227,2.5321459795636723,0.9485160349602237,1.45851723438561,4.13103377544635
ESP,26124.397098826747,1214.0555849066695,24106.8818529374,28301.4393949563,59.99153653798811,6.557645698087107,46.8366899971109,78.4657338703054,23.480136893455448,4.284427702082092,17.412338687976,30.5843124611931,103.14461274580518,1.3152240812633615,100.473442077637,105.450859069824,0.7314347310290544,0.715210558604306,-0.361668780017733,1.85108130845179
EST,16383.402329773495,3306.483316212775,10006.7696280939,21570.6658455268,143.01660382346515,16.264717355260437,116.759079859802,175.68711950524,29.322346584533335,4.99827010911973,21.0087753498274,40.0058943445447,100.29099343039769,3.0128082730966548,97.1191482543945,105.654472351074,-0.13145351082367263,0.47532194974330383,-0.63696312445507,1.33655151148286
ETH,645.5984842980043,123.42513933734189,455.909628648555,811.177729337321,34.705319996310934,8.266166527455374,24.0061143414049,48.232935411689,34.25982640005284,4.550479429045724,25.3422268262091,40.6712729848122,95.95234740058285,8.788421268045646,84.6317733971345,112.6701710274,2.7133999006634326,0.0585761516149672,2.62269500936104,2.84354457485296
FIN,43246.73281246327,2436.828180005097,37872.6020343504,46359.8732844055,76.6490312766421,6.182924487697744,68.0715029595159,94.5625340522667,23.81111770963639,1.452661336058575,21.4741244119185,27.2854002667819,99.61541921442205,0.2497130691679441,98.6190185546875,99.8175811767578,0.31695927514682354,0.12105877202685253,0.110191690491055,0.478246393482911
FJI,4605.450278428203,554.2957096248485,3960.88903458193,5720.21445752907,114.52445617581623,14.970101445939378,78.0763651830605,135.895641463483,21.213667442418057,3.1835784269773297,16.4454526616571,28.3288231659244,101.37912032780294,6.962276015063201,93.1077728271484,114.93183377296,0.4353022741510192,0.42944615874773107,-0.24900685817593,1.08577609197596
FRA,36024.37076812877,1589.2955177959655,33255.1379642335,38868.3303330557,60.27476412405026,5.4392621516204995,52.1991123027613,75.9630077981996,22.124778666912253,0.9548404873023196,20.6506168230936,24.0233523984125,102.31408968838781,1.301434892884988,99.8111801147461,104.636489868164,0.519741063936619,0.16055986239362655,0.263868788565368,0.751885116821619
FRO,50761.01632177833,5290.068938494339,42334.391628988,57784.7223702914,106.4149539442863,7.329866089480533,96.2241937518396,122.86334141193,24.363982500055542,4.635286792112042,16.2578237664095,32.3235087170667,,,,,0.7209398004147649,0.7480679694725714,-0.52049026956171,1.61701949833066
GAB,6883.512745484102,353.94577523610826,6264.83611480154,7596.09970650519,83.29134640547015,8.131163708286921,70.1140546463796,101.701928939637,24.21279659727216,4.432263480662354,16.0269404879625,35.1390486032907,125.6681119229492,14.477045777215817,100.171603677222,135.686462402344,2.9159040564803917,0.41770481172379037,2.24763901253797,3.57746904510728
GBR,43967.70798703814,2470.2935893115837,39297.1366317267,48410.095170282,57.89145707843366,5.291523975250958,50.0681187039704,69.1989264413981,18.19560293097761,0.9470250036269512,15.9866102776379,19.1749332518758,102.90281975787634,2.2441984214055024,100.012603759766,105.93807220459,0.6173887336718729,0.19488710708547533,0.167956370836665,0.977617841553254
GEO,3414.898331233093,1217.4534888591274,1561.19867638847,5736.30449578597,89.47152714359434,14.349832303986338,62.6613956413099,117.810080239714,26.368129462623717,4.4146108035327005,13.9858779050373,33.4545540138168,107.38351081962253,3.9999518465978006,100.779530049426,112.910789489746,-0.49188610221257517,0.52992367004239,-1.9446291567975,0.157481405176007
GHA,1509.3988682470078,367.7042435864399,1022.27520714566,2067.20895855521,79.48959968447026,16.51325658715737,60.7593219028775,116.048430162968,20.911254020313883,5.0199032963322745,12.8099929663177,29.0021406363098,93.94596404839541,9.508354388586353,75.4195938110352,103.213138177351,2.385745747117841,0.2540363605258171,1.92029034344132,2.75013769977312
GIN,748.4099512741847,122.35173379492424,614.137235083638,987.502501465337,73.41061431752686,25.525665114196578,34.5950959210535,115.765259518929,21.302431593182376,8.781017295528212,9.97077078957571,52.6698445118375,81.74143510706287,11.825398575342904,58.3812294006348,100.474517822266,2.308449297986597,0.33246314483573164,1.3098114321983,2.56690869267138
GMB,656.6030523616463,28.59896677764474,611.879472952196,710.686979216316,49.380314696106126,8.242608611754243,38.1140879565948,68.8587930342232,17.260267928397976,7.406498987044365,4.56249739677209,32.34205468872,79.84940595121893,9.728883702361335,69.3324279785156,97.2781723362608,2.703308658945157,0.21111416678314215,2.31992109797091,2.94591935774346
GNB,637.131245527813,52.39586723860972,571.094015178625,752.149255217249,46.87307052253714,5.116076811920544,38.0334709318917,56.9137475938811,20.216091385767882,3.0555982537002597,14.6862099976075,27.64774494114,103.50552113850908,17.192853843596613,75.5002975463867,119.655990600586,2.4077223866238255,0.18190671358242272,2.00706384351502,2.66229101877146
GNQ,9245.760727373921,2596.946846081921,5487.92479201992,13048.0703050168,108.37075983513081,19.583060655204342,76.9666485998527,144.668225001248,24.120435929328217,11.923758317895148,6.98846405853807,41.1481428957988,56.44873428344727,6.1613273241939615,47.5486488342285,68.3863525390625,3.862260637034331,0.7715449786601161,2.43551071649529,5.13840208613784
GRC,19939.00335704465,2123.4563423989207,17486.951333323,23973.6936091313,62.96862979271741,14.870733968458643,46.3779593986083,108.121843229922,18.486677068004234,5.92683061470846,11.8883016329317,26.6707144196319,98.85107567196799,1.8868709282260026,93.6346282958984,102.308349609375,-0.1328653811652326,0.5115153710257958,-1.25977874589147,0.51988446396193
GRL,43351.977048591034,4677.106478148918,32787.9680355213,49679.3365414895,93.63851326742021,11.743768081421933,82.6595028892583,130.547942353994,31.29119345524247,11.532831716883557,16.3169608103529,64.008714899286,,,,,0.0058275064871763,0.33848700305712265,-0.577265864735276,0.62773516895633
GTM,3664.5159409640387,366.6975827272422,3165.933886028,4383.90326160481,57.956010838893334,9.535979951507663,41.1407594007818,70.6690331769476,16.777999505893074,2.915353676611885,13.2666014648944,21.1896060622906,106.86292502369939,5.9467781506039445,98.8193283081055,118.536636352539,1.940255490541753,0.2904914526243738,1.3807587059317,2.37572059022903
GUY,3863.277043523307,59.28964838908884,3759.60789699989,3937.11435304522,197.88466323472633,5.995750949555007,189.162485631386,206.767370475214,23.8397668708599,4.34987412715645,20.8604990254453,32.3339782741868,98.36912727355967,2.478382179629468,96.3386611938477,101.88932800293,-0.07799076814308192,0.07952469290616193,-0.197461943777183,0.0456413500238234
HKG,37589.31355064513,6242.697392647054,26885.4053275596,45280.4971892076,360.2294342802112,56.455947212994516,240.848977626932,442.620019127299,22.00080300985343,2.783636996552768,15.2301843910226,27.58240928418,103.59147556672264,2.1065704646068855,100.331642150879,107.340572556762,0.4613719447096438,0.5456407747256558,-0.91177674914823,1.1039579972368
HND,2146.7585722470862,217.23532381873426,1789.18816032117,2482.22384904714,115.10839064020239,13.971810919341213,88.0008563836292,136.489768018486,25.61989831811069,3.87156972498847,19.666372727561,36.0659698365463,94.82910311153418,8.710221309011699,80.8933611486072,108.33374786377,2.1372096988051354,0.33574304487083606,1.66825063176954,2.73259067031821
HRV,12342.291170119264,1796.908665370394,8880.47789126428,16618.3333786183,86.59645412494571,12.229652921492582,69.7025315039058,125.410793782261,22.758821502019448,3.5874333872445363,18.0237101203367,29.5499946300075,99.28913189115971,1.0209728165877752,97.9028015136719,101.51358795166,-0.6840676022544465,0.8605570378701459,-3.8476707266781,0.128732789322745
HTI,1352.8945689602954,52.177764904235794,1256.72143592448,1437.35251928349,37.11974149439804,5.987254524877931,24.9396784759828,45.1385763027223,15.117447442807302,4.397307808559233,8.04811181920893,24.988217664925,183.989440244666,,183.989440244666,183.989440244666,1.4977548626943669,0.23776806423476352,1.12789828650149,1.84581482966936
HUN,12252.3157029281,2024.1777898573384,8979.73578602949,16487.7973935944,152.37586243299256,18.179154872092166,116.787088540862,184.969952581351,25.326371887491383,3.412925478375719,20.2865308170944,34.253984477795,100.98728596080429,1.5454347441710414,98.3147735595703,105.575531005859,-0.27725599594050454,0.10744946649900308,-0.516437606548041,-0.125143121699401
IDN,2847.780120485604,727.414428159887,1828.10265968361,4024.91225288391,50.194568284859464,10.354266909314548,32.9721754002427,71.4368759173731,29.692845572585625,4.699469187879135,21.4040702075173,35.0715936108893,107.95048361248443,4.526045102191674,98.7008730463611,115.201069565404,1.170826492886967,0.20618393481257707,0.704601321926319,1.43244007763682
IND,1339.9882907962644,431.5913357501286,756.704109533187,2098.21124476122,42.91917945157184,8.739793538410725,25.9932547534365,55.7937217287511,34.13065019339091,4.351042692615368,25.677316683955,41.9507982267334,105.37902517809587,5.663073739679647,96.9014892578125,113.827751159668,1.3780671458530942,0.3153324603576714,0.790200540609834,1.87939826197393
IRL,58305.699573212194,16141.217764443403,42599.4803921319,97793.5366671697,194.51799518991774,37.33770103350223,146.531474021275,258.780437026252,27.084721259124734,8.4526647089247,17.1044449032773,53.7020817171995,101.60871332341982,1.7818244646603634,96.4761428833008,103.378677368164,1.426490228548334,0.6690737401237831,0.4237438032978,2.89096000464164
IRN,4911.861616126891,438.72484770535857,3885.30183360649,5465.31447539413,46.34947795727767,4.851277620276435,39.42258866118,56.6153496142829,38.67508293644521,3.828635465369725,31.9824085202657,47.9209340647566,102.91481563023159,3.6654630549369394,97.7706298828125,111.42115020752,1.3621453213581585,0.3853897320565633,0.768757498195729,2.21304950909032
IRQ,4055.227638906014,619.923877379964,2250.06990123369,4932.9272911439,84.69579760889182,27.575933904913928,54.588320188677,154.234525288266,19.318363817711543,6.949621369159692,9.34171909242017,43.4222872253888,96.65382385253905,6.027685178278101,89.9259414672852,104.57022857666,2.708689182088687,1.1432259277293138,-0.789042539847969,4.7215668344982
ISL,51703.42513289528,4386.844332299806,43472.3369951306,57731.6523639512,83.0470794647226,11.410108059542676,67.4009987460124,102.433137099998,21.614894425738193,5.353805804267876,13.8337714379496,35.9714130790896,98.81847812818444,0.2430903802875614,98.4017105102539,99.3250427246094,1.3914628243243286,0.793177561231003,-0.143903000294037,2.67814276922904
ISR,34119.514523540696,4285.07761892998,28079.3253966943,42539.2748766689,65.10915164762525,8.082126194837294,51.1403984551453,78.9364099576763,23.779214778054403,1.5052695054904792,21.1775875014543,27.6477944169544,98.6920675797896,0.8470836444982904,97.2980575561523,100.082717895508,1.9345540441636515,0.23108021670636,1.68190551747412,2.64233191305756
ITA,32211.35961216327,1312.4568955155198,29469.7989238626,34159.9109244074,53.85586049842572,5.711250880635771,45.1414765721604,72.0165023032697,20.18969905143462,2.171854422742371,17.0062223799047,24.5977298322393,102.05269588123666,1.3689776039633312,99.8127670288086,103.984909057617,0.15733476029947752,0.3871553470603,-0.515599998844444,0.771291301351719
JOR,4213.554486962029,364.64541090909364,3725.49544709257,4681.17006766931,127.32902594656062,16.55773443277824,109.285478573786,146.908891279018,25.561782070645776,5.204540578498958,20.0956726523403,34.1478444026172,94.19808741978237,3.2604694597244457,87.2435302734375,96.6252517700195,3.220827527950629,1.8549374851667197,2.0568547225817,6.38870724302854
JPN,34328.757295299816,1851.2472342781477,31746.2430105713,37448.3504824849,29.91881400644205,6.472880212367617,19.2751936529389,44.86063102004,26.607176884093292,1.4640563001194045,23.5722339532159,29.6518295721637,101.4088813781738,0.47053369514468485,100.464469909668,101.936538696289,-0.0520182423081091,0.19005804306363108,-0.459952415807642,0.240952587521069
KAZ,8590.510374251418,2155.9178203395136,4269.33016782791,11058.3482413407,76.77624632364686,16.28071989810443,53.0497288072652,105.699692634521,26.99511918187741,3.4709179694254986,18.139048031664,35.5266994941709,98.43647605624322,2.081081906448677,94.6582153565871,101.440238952637,1.1281395773364498,0.40502136195024135,0.292205742065896,1.5579235201186
KEN,1395.4833609185414,181.02711250540315,1169.14433674051,1747.53198804428,47.489793793875826,10.121320991683644,30.3991387830411,64.4788661639796,19.686448953025284,2.209264969744849,15.1382158893462,24.9507189987733,100.23500960467176,8.019428454220195,77.5132254988803,111.422226680456,2.614683014441247,0.4748623792498976,1.90040858948898,3.14626442047843
KGZ,984.8769799802343,159.08194791768847,718.342832397662,1212.17812721768,110.79196083609277,22.688301591002798,73.7469123687968,146.106082230139,27.088798802632038,7.670700639772717,11.8300159529947,36.7567270785188,96.94546103460065,2.109709893948382,93.4230804443359,100.800957688671,1.5885302670361003,0.5150248689530113,0.9185254624642,2.24669257424341
KHM,1289.1980111268847,476.24122810483993,598.561915252147,2011.27433313262,123.1444120079277,11.526908007284623,102.2879490147,146.179846509715,26.635576847304744,4.019051985884881,20.2055208570396,34.5945264318735,114.48372337471888,10.847519715828824,99.6739108443274,129.551315307617,1.4704362388303869,0.08964102156075701,1.24368277407927,1.59016992993238
KIR,1590.3465543718376,219.8464261954209,1328.78776438805,1960.15475844976,95.4607609010809,10.298084759241714,74.450510015529,111.269790749303,21.840390087627743,7.198955128156142,14.1246580305412,37.7690573638693,105.2948115308659,2.4104206489542555,102.156527494347,109.117865085248,1.6812417228451357,0.29544401939310494,1.28285862528713,2.1311838506713
KOR,26984.004113188894,5464.340983644427,17763.1353417297,35809.0138105144,76.43398907749769,13.27292580573219,56.6688767960273,101.68061646213,31.804032322213807,1.3496038393348795,29.3122032932439,33.7038348910437,99.86946835725206,0.8996452793438037,98.6079330444336,101.344970703125,0.447690033870283,0.25824581225960574,-0.187486566698935,0.836180864297766
KWT,32367.734878963503,5041.926860763638,25541.5378987908,41137.969927672,92.28821641605003,6.358184723649499,81.2251941328732,102.785630655,18.32914950106844,4.9192884319609815,10.665237720716,29.9591125059994,98.55022341387193,8.8247303373989,81.3867938642424,109.952461242676,3.8344894249930492,1.9681202210972624,-0.951064116715736,6.31732211154715
LAO,1457.3271001730598,428.50580297636174,917.228038617529,2234.76098741846,79.59549442564075,12.197018697624378,60.572095882788,99.0597382933399,28.625488549770665,6.037227224467219,13.41565795568,34.0580868030095,112.58461246694412,5.354904057542774,103.310859680176,119.705680847168,1.5142576008774276,0.08393080299703241,1.37876842701215,1.67898547843134
LBN,7381.1552019452665,1072.4626246375299,5909.03651555028,8955.54336184707,78.93382954847664,19.350974852254087,50.1152959262106,114.888278265666,20.55267156512886,7.136466952105621,1.22517144706489,27.9963212002476,82.70428674476959,4.953295831881932,74.7292217654682,89.1887664794922,1.304700437588818,3.1574467441788516,-3.21837128976045,9.99230472656041
